OTU	Domain	Phylum	Class	Order	Family	Genus	MDBC01_rep	MDBC03_rep	MDBC04_rep	MDBC05_rep	MDBC06_rep	MDBC09_rep	MDBC11_rep	MDBC18_rep	MDBC21_rep	MDBC28_rep	MDBC29_rep	MDBC30_rep	MDBC32_rep	MDBC33_rep	MDBC34_rep	MDBC35_rep	MDBC36_rep	MDBC37_rep	MDBC38_rep	MDBC42_rep	MDBC44_rep	MDBC45_rep	MDBC46_rep
2317	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	MBAE14	uncultured Marinobacter sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2318	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	MBAE14	uncultured organism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2319	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Microbulbiferaceae	Microbulbifer	4	1	3	1	2	5	3	3	24	9	0	2	5	3	2	39	17	6	5	3	17	9	6
2320	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	(Moraxellaceae)	0	5	0	9	0	1	0	2	3	1	0	0	0	3	2	9	1	6	2	0	1	5	2
2321	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	40	12	54	15	21	30	17	21	163	36	18	70	90	26	19	170	191	56	24	30	142	122	55
2322	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2323	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Cavicella	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2324	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	0	0	0	0	2	0	0	7	3	0	0	1	1	0	1	0	1	2	1	2	0	2	3
2325	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	4	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0
2326	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Paraperlucidibaca	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	9	0	1	0	6	0
2327	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2328	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	4	0	0	4	1	3	1	1	6	1	4	0	58	23	8	35	1	46	0	1	48	178	24
2329	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2330	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	(Nitrincolaceae)	2	1	1	0	0	0	1	5	0	2	1	2	3	43	572	1099	5	2832	114	51	275	320	749
2331	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Amphritea	0	0	0	0	0	0	0	0	1	0	2	9	0	0	0	3	0	1	0	0	0	2	0
2332	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Corallomonas	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
2333	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Marinobacterium	1	0	2	0	1	2	1	3	0	1	0	5	6	7	19	270	5	57	10	17	29	63	48
2334	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Motiliproteus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	11	1
2335	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptuniibacter	3	0	3	2	2	0	0	1	2	4	1	1	12	92	373	13594	36	84148	627	219	3244	1955	17200
2336	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptunomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	30	0	0	0	3	10
2337	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Nitrincola	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0
2338	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Pontibacterium	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	0	2	0	0	0	13	2
2339	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Profundimonas	0	0	1	0	0	0	1	0	2	1	1	2	6	0	119	11	5	67	7	7	31	7	33
2340	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	uncultured	30	15	10	7	1	17	29	13	14	18	57	20	1	0	257	11	6	93	6	21	42	2	60
2341	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	uncultured gamma proteobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	355	0	0	2	0	0	114	2
2342	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oceanospirillaceae	Oceanospirillum	0	0	1	0	0	0	0	0	0	0	0	0	1	358	29	7538	3	24	33	24	23	2512	99
2343	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus	0	1	0	1	0	5	3	0	2	0	0	0	3	85	8	402	1	43	1	3	3	326	26
2344	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	OM182 clade	(OM182 clade)	0	0	9	1	0	25	0	1	4	0	4	0	0	0	1	9	0	14	1	0	2	2	28
2345	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	OM182 clade	seawater metagenome	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	OM182 clade	uncultured bacterium	0	0	1	0	0	0	1	0	1	1	0	0	0	0	43	4	1	1	0	0	0	0	10
2347	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	OM182 clade	uncultured gamma proteobacterium	0	3	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2
2348	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	P13-46	uncultured bacterium	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2349	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	(Porticoccaceae)	0	0	69	0	0	86	0	41	1	27	0	0	0	1	2	7	0	168	3	0	3	0	55
2350	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	C1-B045	3	1	72	1	1	46	0	42	3	12	0	0	5	14	36	5	4	99	5	53	7	1	96
2351	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	Porticoccus	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	7	0	798	11	1	21	2	146
2352	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	SAR92 clade	3	1	0	2	1	3	4	4	3	0	11	0	1	1	30	1	0	10	4	2	5	0	9
2353	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	(Pseudohongiellaceae)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0
2354	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	4	2	2	0	1	4	0	1	7	0	0	3	1	365	5	171	2	41	8	7	14	110	40
2355	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	(Pseudomonadaceae)	5	3	16	2	8	8	5	8	33	8	1	28	25	5	11	58	20	9	4	3	32	3	6
2356	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
2357	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Oblitimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
2358	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	54	23	249	88	105	280	67	105	384	60	159	174	142	82	139	221	120	1215	39	152	1588	100	449
2359	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Thiopseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2360	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	(Saccharospirillaceae)	1	2	6	3	3	35	5	2	6	7	0	16	5	421	8424	45150	70	3051	867	490	2977	5131	2140
2361	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Bermanella	0	0	0	0	0	0	0	0	0	0	0	1	0	794	488	38933	12	167	121	42	381	8719	263
2362	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Litoribacillus	1	0	1	0	0	0	0	0	1	0	0	0	2	49	694	46564	15	276	112	40	473	998	421
2363	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oceaniserpentilla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	3	0	3	0	2
2364	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oceanobacter	0	0	0	0	0	0	1	1	0	0	0	0	0	1	19	13	0	18	6	2	12	22	10
2365	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oleibacter	0	0	2	0	1	216	1	1	6	17	0	27	2	1	2	35	0	6	0	0	0	32	0
2366	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oleispira	0	0	3	0	0	0	1	0	3	0	0	7	2	142	16579	2239	79	7095	1466	919	4369	1566	4119
2367	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Reinekea	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2368	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Saccharospirillum	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	4	1
2369	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Thalassolituus	5	3	13	0	5	4	9	3	33	17	0	15	40	31	804	809	28	156	132	29	334	331	243
2370	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	uncultured	0	0	1	0	0	1	0	0	0	0	0	0	0	11	397	74	13	216	86	27	297	33	169
2371	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
2372	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	uncultured deep-sea bacterium	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2373	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	(SAR86 clade)	0	2	1	0	0	4	2	0	3	0	0	0	0	0	0	3	0	10	0	0	1	1	2
2374	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	marine metagenome	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2375	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	uncultured bacterium	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
2376	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	uncultured gamma proteobacterium	1	1	3	2	1	0	1	0	3	0	0	1	2	1	0	3	5	1	1	1	10	1	2
2377	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	uncultured marine bacterium	1	0	0	1	5	3	2	3	3	2	0	1	1	1	0	0	9	12	0	0	0	0	0
2378	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	(Spongiibacteraceae)	83	51	86	40	54	119	112	40	647	54	183	115	113	83	42	305	280	912	139	508	480	28	193
2379	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	BD1-7 clade	51621	29606	121096	31331	48358	74113	82050	20663	367606	53547	2729	304831	165000	66710	55869	417751	114511	97175	71998	254726	436999	29965	60809
2380	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Dasania	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9	0	0	2	0
2381	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Litorivivens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
2382	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Oceanicoccus	0	0	7	0	1	1	0	0	4	0	0	1	1	0	1	14	1	0	0	3	2	0	0
2383	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Sinobacterium	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2384	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Spongiibacter	0	0	1	4	0	1	0	0	0	0	0	0	0	8	3	155	2	3764	18	21	96	43	592
2385	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	uncultured	4	0	1	3	2	3	1	2	7	2	0	2	9	2	3	12	4	9	0	1	9	3	2
2386	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Zhongshania	0	0	0	0	0	0	0	0	0	0	0	0	16	14	2	24	5	2814	23	9	68	9	479
2387	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Thioglobaceae	(Thioglobaceae)	0	2	4	0	0	5	0	4	0	2	0	0	0	0	1	4	0	0	0	0	0	1	0
2388	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Thioglobaceae	Candidatus Vesicomyosocius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2389	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Thioglobaceae	SUP05 cluster	0	0	1	0	0	2	0	0	0	2	3	5	9	6	7	8	1	55	2	25	0	1	40
2390	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Thioglobaceae	V38	0	0	0	0	0	1	0	0	0	0	4	3	0	0	0	2	1	1	0	0	0	0	0
2391	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Unknown Family	Alkalimarinus	0	0	0	0	0	0	0	0	2	0	0	0	6	47	51	1977	1	64	18	2	11	375	31
2392	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	uncultured bacterium	(uncultured bacterium)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2393	Bacteria	Proteobacteria	Gammaproteobacteria	S1-3-65	uncultured gamma proteobacterium	(uncultured gamma proteobacterium)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2394	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	(Salinisphaerales)	(Salinisphaerales)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	1	4
2395	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Algiphilaceae	Algiphilus	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	72	2	0	0	1	10
2396	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	Salinisphaera	8	0	0	10	0	4	0	0	0	2	0	0	0	2	2	6	0	103	2	1	7	3	19
2397	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	(Solimonadaceae)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	26	0	0	0	0	7
2398	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Alkanibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	0	0	0	0	2
2399	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Hydrocarboniphaga	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
2400	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	0	0	0	1	1	0	1	0	0	2	0	1	0	1	0	2	2	0	1	1	1	0	1
2401	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Oceanococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	296	2	1	9	0	49
2402	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Panacagrimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	5	0	2	0	3
2403	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Polycyclovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	768	6	7	23	0	147
2404	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	uncultured	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0
2405	Bacteria	Proteobacteria	Gammaproteobacteria	SS1-B-07-19	(SS1-B-07-19)	(SS1-B-07-19)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
2406	Bacteria	Proteobacteria	Gammaproteobacteria	SS1-B-07-19	uncultured bacterium	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2407	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	(Steroidobacterales)	(Steroidobacterales)	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2408	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2409	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	(Woeseiaceae)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2410	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	JTB255 marine benthic group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	3	4	9	0	43
2411	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	5	10	46	4	1	19	17	16	83	15	0	32	44	20	10	50	102	26	12	30	124	7	85
2412	Bacteria	Proteobacteria	Gammaproteobacteria	Tenderiales	Tenderiaceae	Candidatus Tenderia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
2413	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdus	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2414	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	(Thiomicrospiraceae)	11	11	8	17	95	53	0	12	48	34	0	0	10	1	1	0	26	50	0	4	0	0	2
2415	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	endosymbionts	0	0	1	0	0	2	0	0	0	1	0	0	0	2	0	0	1	43	1	1	3	8	26
2416	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thioalkalimicrobium	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
2417	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrorhabdus	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0
2418	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrospira	3	6	6	11	64	38	5	8	37	24	0	0	1	0	0	0	27	24	0	0	0	3	0
2419	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	1	0	0	9
2420	Bacteria	Proteobacteria	Gammaproteobacteria	Thioprofundaceae	Thioprofundum	Candidatus Thiodiazotropha endolucinida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2421	Bacteria	Proteobacteria	Gammaproteobacteria	Thioprofundaceae	Thioprofundum	uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2422	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	(Thiotrichaceae)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	11	0	0	0	1	1
2423	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Cocleimonas	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2424	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	18	0	0	1	0	0
2425	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	5	0	124	0	3	2	5	54
2426	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	uncultured	0	0	6	0	0	3	0	5	0	7	0	3	0	2	0	3	0	9	0	0	1	1	6
2427	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353 marine group	(UBA10353 marine group)	(UBA10353 marine group)	0	1	5	2	3	8	2	6	3	2	0	0	0	0	0	3	0	3	0	1	1	4	25
2428	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353 marine group	uncultured bacterium	(uncultured bacterium)	0	0	3	0	0	1	0	0	0	0	1	0	2	0	0	7	0	3	0	0	1	3	3
2429	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353 marine group	uncultured gamma proteobacterium	(uncultured gamma proteobacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
2430	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353 marine group	uncultured proteobacterium	(uncultured proteobacterium)	0	0	0	0	4	1	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0
2431	Bacteria	Proteobacteria	Gammaproteobacteria	UBA4486	uncultured bacterium	(uncultured bacterium)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
2432	Bacteria	Proteobacteria	Gammaproteobacteria	uncultured	(uncultured)	(uncultured)	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
2433	Bacteria	Proteobacteria	Gammaproteobacteria	uncultured	uncultured bacterium	(uncultured bacterium)	1	2	4	0	0	1	0	0	4	0	0	1	1	0	0	0	5	3	0	0	6	1	1
2434	Bacteria	Proteobacteria	Gammaproteobacteria	uncultured	uncultured Thioalkalivibrio sp.	(uncultured Thioalkalivibrio sp.)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2435	Bacteria	Proteobacteria	Gammaproteobacteria	WD260	(WD260)	(WD260)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2436	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	(Xanthomonadales)	(Xanthomonadales)	0	0	1	3	0	3	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2437	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	(Rhodanobacteraceae)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	5	2
2438	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2439	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
2440	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	(Xanthomonadaceae)	3	0	3	2	0	1	0	2	1	1	1	1	1	0	0	11	2	5	0	1	9	9	1
2441	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	2	1	1
2442	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2443	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2444	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2445	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	6	1	3	3	4	2	1	4	8	0	1	0	1	0	0	2	2	12	0	0	14	0	3
2446	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2447	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2448	Bacteria	Proteobacteria	Magnetococcia	Magnetococcales	Magnetococcaceae	Magnetococcus	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	30	0	4	3	1	0	19	2
2449	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus	2	0	1	0	1	2	4	0	10	1	2	7	3	3	2	3	6	0	0	4	4	1	0
2450	Bacteria	RCP2-54	(RCP2-54)	(RCP2-54)	(RCP2-54)	(RCP2-54)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
